#,CVE ID,CWE ID,# of Exploits,Vulnerability Type(s),Publish Date,Update Date,Score,Gained Access Level,Access,Complexity,Authentication,Conf.,Integ.,Avail.,
28,CVE-2011-1478,,,DoS,2011-10-23,2018-10-09,5.7,None,Local Network,Medium,Not required,None,None,Complete,"The napi_reuse_skb function in net/core/dev.c in the Generic Receive Offload (GRO) implementation in the Linux kernel before 2.6.38 does not reset the values of certain structure members, which might allow remote attackers to cause a denial of service (NULL pointer dereference) via a malformed VLAN frame."
29,CVE-2011-1173,200,,+Info,2011-06-22,2012-03-22,5.0,None,Remote,Low,Not required,Partial,None,None,The econet_sendmsg function in net/econet/af_econet.c in the Linux kernel before 2.6.39 on the x86_64 platform allows remote attackers to obtain potentially sensitive information from kernel stack memory by reading uninitialized data in the ah field of an Acorn Universal Networking (AUN) packet.
30,CVE-2011-1172,200,,+Info,2011-06-22,2015-10-05,2.1,None,Local,Low,Not required,Partial,None,None,"net/ipv6/netfilter/ip6_tables.c in the IPv6 implementation in the Linux kernel before 2.6.39 does not place the expected '\0' character at the end of string data in the values of certain structure members, which allows local users to obtain potentially sensitive information from kernel memory by leveraging the CAP_NET_ADMIN capability to issue a crafted request, and then reading the argument to the resulting modprobe process."
31,CVE-2011-1171,200,,+Info,2011-06-22,2015-10-05,2.1,None,Local,Low,Not required,Partial,None,None,"net/ipv4/netfilter/ip_tables.c in the IPv4 implementation in the Linux kernel before 2.6.39 does not place the expected '\0' character at the end of string data in the values of certain structure members, which allows local users to obtain potentially sensitive information from kernel memory by leveraging the CAP_NET_ADMIN capability to issue a crafted request, and then reading the argument to the resulting modprobe process."
32,CVE-2011-1170,200,,+Info,2011-06-22,2015-10-05,2.1,None,Local,Low,Not required,Partial,None,None,"net/ipv4/netfilter/arp_tables.c in the IPv4 implementation in the Linux kernel before 2.6.39 does not place the expected '\0' character at the end of string data in the values of certain structure members, which allows local users to obtain potentially sensitive information from kernel memory by leveraging the CAP_NET_ADMIN capability to issue a crafted request, and then reading the argument to the resulting modprobe process."
33,CVE-2011-1169,20,,DoS +Priv Mem. Corr.,2011-05-03,2012-04-27,6.9,None,Local,Medium,Not required,Complete,Complete,Complete,Array index error in the asihpi_hpi_ioctl function in sound/pci/asihpi/hpioctl.c in the AudioScience HPI driver in the Linux kernel before 2.6.38.1 might allow local users to cause a denial of service (memory corruption) or possibly gain privileges via a crafted adapter index value that triggers access to an invalid kernel pointer.
34,CVE-2011-1163,20,,+Info,2011-04-09,2015-05-11,2.1,None,Local,Low,Not required,Partial,None,None,"The osf_partition function in fs/partitions/osf.c in the Linux kernel before 2.6.38 does not properly handle an invalid number of partitions, which might allow local users to obtain potentially sensitive information from kernel heap memory via vectors related to partition-table parsing."
35,CVE-2011-1093,,,DoS,2011-07-18,2015-05-05,7.8,None,Remote,Low,Not required,None,None,Complete,"The dccp_rcv_state_process function in net/dccp/input.c in the Datagram Congestion Control Protocol (DCCP) implementation in the Linux kernel before 2.6.38 does not properly handle packets for a CLOSED endpoint, which allows remote attackers to cause a denial of service (NULL pointer dereference and OOPS) by sending a DCCP-Close packet followed by a DCCP-Reset packet."
36,CVE-2011-1090,399,,DoS,2011-05-09,2018-10-09,4.9,None,Local,Low,Not required,None,None,Complete,"The __nfs4_proc_set_acl function in fs/nfs/nfs4proc.c in the Linux kernel before 2.6.38 stores NFSv4 ACL data in memory that is allocated by kmalloc but not properly freed, which allows local users to cause a denial of service (panic) via a crafted attempt to set an ACL."
37,CVE-2011-1083,399,,DoS,2011-04-04,2018-01-05,4.9,None,Local,Low,Not required,None,None,Complete,"The epoll implementation in the Linux kernel 2.6.37.2 and earlier does not properly traverse a tree of epoll file descriptors, which allows local users to cause a denial of service (CPU consumption) via a crafted application that makes epoll_create and epoll_ctl system calls."
38,CVE-2011-1082,399,,DoS,2011-04-04,2012-03-19,4.9,None,Local,Low,Not required,None,None,Complete,"fs/eventpoll.c in the Linux kernel before 2.6.38 places epoll file descriptors within other epoll data structures without properly checking for (1) closed loops or (2) deep chains, which allows local users to cause a denial of service (deadlock or stack memory consumption) via a crafted application that makes epoll_create and epoll_ctl system calls."
39,CVE-2011-1076,,,DoS,2011-10-04,2012-05-14,7.8,None,Remote,Low,Not required,None,None,Complete,"net/dns_resolver/dns_key.c in the Linux kernel before 2.6.38 allows remote DNS servers to cause a denial of service (NULL pointer dereference and OOPS) by not providing a valid response to a DNS query, as demonstrated by an erroneous grand.centrall.org query, which triggers improper handling of error data within a DNS resolver key."
40,CVE-2011-1044,119,,Overflow +Info,2011-02-18,2017-08-16,1.9,None,Local,Medium,Not required,Partial,None,None,"The ib_uverbs_poll_cq function in drivers/infiniband/core/uverbs_cmd.c in the Linux kernel before 2.6.37 does not initialize a certain response buffer, which allows local users to obtain potentially sensitive information from kernel memory via vectors that cause this buffer to be only partially filled, a different vulnerability than CVE-2010-4649."
41,CVE-2011-1020,264,,DoS +Info,2011-02-28,2017-08-16,2.1,None,Local,Low,Not required,Partial,None,None,"The proc filesystem implementation in the Linux kernel 2.6.37 and earlier does not restrict access to the /proc directory tree of a process after this process performs an exec of a setuid program, which allows local users to obtain sensitive information or cause a denial of service via open, lseek, read, and write system calls."
42,CVE-2011-1017,119,,Overflow +Priv +Info,2011-03-01,2018-10-09,7.2,None,Local,Low,Not required,Complete,Complete,Complete,Heap-based buffer overflow in the ldm_frag_add function in fs/partitions/ldm.c in the Linux kernel 2.6.37.2 and earlier might allow local users to gain privileges or obtain sensitive information via a crafted LDM partition table.
43,CVE-2011-1016,20,,,2011-02-28,2017-08-16,6.9,None,Local,Medium,Not required,Complete,Complete,Complete,"The Radeon GPU drivers in the Linux kernel before 2.6.38-rc5 do not properly validate data related to the AA resolve registers, which allows local users to write to arbitrary memory locations associated with (1) Video RAM (aka VRAM) or (2) the Graphics Translation Table (GTT) via crafted values."
44,CVE-2011-1013,189,,DoS,2011-05-09,2017-08-16,7.2,None,Local,Low,Not required,Complete,Complete,Complete,"Integer signedness error in the drm_modeset_ctl function in (1) drivers/gpu/drm/drm_irq.c in the Direct Rendering Manager (DRM) subsystem in the Linux kernel before 2.6.38 and (2) sys/dev/pci/drm/drm_irq.c in the kernel in OpenBSD before 4.9 allows local users to trigger out-of-bounds write operations, and consequently cause a denial of service (system crash) or possibly have unspecified other impact, via a crafted num_crtcs (aka vb_num) structure member in an ioctl argument."
45,CVE-2011-1012,20,,DoS,2011-03-01,2018-10-09,4.9,None,Local,Low,Not required,None,None,Complete,"The ldm_parse_vmdb function in fs/partitions/ldm.c in the Linux kernel before 2.6.38-rc6-git6 does not validate the VBLK size value in the VMDB structure in an LDM partition table, which allows local users to cause a denial of service (divide-by-zero error and OOPS) via a crafted partition table."
46,CVE-2011-1010,119,,DoS Overflow,2011-03-01,2018-10-09,4.9,None,Local,Low,Not required,None,None,Complete,Buffer overflow in the mac_partition function in fs/partitions/mac.c in the Linux kernel before 2.6.37.2 allows local users to cause a denial of service (panic) or possibly have unspecified other impact via a malformed Mac OS partition table.
47,CVE-2011-0999,399,,DoS,2011-02-23,2017-08-16,4.9,None,Local,Low,Not required,None,None,Complete,"mm/huge_memory.c in the Linux kernel before 2.6.38-rc5 does not prevent creation of a transparent huge page (THP) during the existence of a temporary stack for an exec system call, which allows local users to cause a denial of service (memory consumption) or possibly have unspecified other impact via a crafted application."
48,CVE-2011-0726,20,,,2011-07-18,2015-10-05,2.1,None,Local,Low,Not required,Partial,None,None,"The do_task_stat function in fs/proc/array.c in the Linux kernel before 2.6.39-rc1 does not perform an expected uid check, which makes it easier for local users to defeat the ASLR protection mechanism by reading the start_code and end_code fields in the /proc/#####/stat file for a process executing a PIE binary."
49,CVE-2011-0714,399,,DoS,2011-05-04,2012-03-19,5.7,None,Local Network,Medium,Not required,None,None,Complete,"Use-after-free vulnerability in a certain Red Hat patch for the RPC server sockets functionality in the Linux kernel 2.6.32 on Red Hat Enterprise Linux (RHEL) 6 might allow remote attackers to cause a denial of service (crash) via malformed data in a packet, related to lockd and the svc_xprt_received function."
50,CVE-2011-0712,119,,DoS Overflow,2011-02-18,2017-08-16,6.2,None,Local,High,Not required,Complete,Complete,Complete,"Multiple buffer overflows in the caiaq Native Instruments USB audio functionality in the Linux kernel before 2.6.38-rc4-next-20110215 might allow attackers to cause a denial of service or possibly have unspecified other impact via a long USB device name, related to (1) the snd_usb_caiaq_audio_init function in sound/usb/caiaq/audio.c and (2) the snd_usb_caiaq_midi_init function in sound/usb/caiaq/midi.c."
51,CVE-2011-0711,200,,+Info,2011-03-01,2014-01-13,2.1,None,Local,Low,Not required,Partial,None,None,"The xfs_fs_geometry function in fs/xfs/xfs_fsops.c in the Linux kernel before 2.6.38-rc6-git3 does not initialize a certain structure member, which allows local users to obtain potentially sensitive information from kernel stack memory via an FSGEOMETRY_V1 ioctl call."
52,CVE-2011-0710,200,,+Info,2011-02-18,2018-10-09,2.1,None,Local,Low,Not required,Partial,None,None,The task_show_regs function in arch/s390/kernel/traps.c in the Linux kernel before 2.6.38-rc4-next-20110216 on the s390 platform allows local users to obtain the values of the registers of an arbitrary process by reading a status file under /proc/.
53,CVE-2011-0709,,,DoS,2011-02-18,2012-03-19,7.8,None,Remote,Low,Not required,None,None,Complete,"The br_mdb_ip_get function in net/bridge/br_multicast.c in the Linux kernel before 2.6.35-rc5 allows remote attackers to cause a denial of service (NULL pointer dereference and system crash) via an IGMP packet, related to lack of a multicast table."
54,CVE-2011-0695,362,,DoS,2011-03-15,2017-08-16,5.7,None,Local Network,Medium,Not required,None,None,Complete,"Race condition in the cm_work_handler function in the InfiniBand driver (drivers/infiniband/core/cma.c) in Linux kernel 2.6.x allows remote attackers to cause a denial of service (panic) by sending an InfiniBand request while other request handlers are still running, which triggers an invalid pointer dereference."
55,CVE-2011-0640,16,,,2011-01-24,2011-04-28,6.9,None,Local,Medium,Not required,Complete,Complete,Complete,"The default configuration of udev on Linux does not warn the user before enabling additional Human Interface Device (HID) functionality over USB, which allows user-assisted attackers to execute arbitrary programs via crafted USB data, as demonstrated by keyboard and mouse data sent by malware on a smartphone that the user connected to the computer."
56,CVE-2011-0521,189,,DoS Mem. Corr.,2011-02-02,2018-10-09,6.9,None,Local,Medium,Not required,Complete,Complete,Complete,"The dvb_ca_ioctl function in drivers/media/dvb/ttpci/av7110_ca.c in the Linux kernel before 2.6.38-rc2 does not check the sign of a certain integer field, which allows local users to cause a denial of service (memory corruption) or possibly have unspecified other impact via a negative value."
