#,CVE ID,CWE ID,# of Exploits,Vulnerability Type(s),Publish Date,Update Date,Score,Gained Access Level,Access,Complexity,Authentication,Conf.,Integ.,Avail.,
48,CVE-2013-3556,20,,DoS,2013-05-24,2018-10-30,5,None,Remote,Low,Not required,None,None,Partial,"The fragment_add_seq_common function in epan/reassemble.c in the ASN.1 BER dissector in Wireshark before r48943 has an incorrect pointer dereference during a comparison, which allows remote attackers to cause a denial of service (application crash) via a malformed packet."
49,CVE-2013-3555,20,,DoS,2013-05-24,2018-10-30,5,None,Remote,Low,Not required,None,None,Partial,"epan/dissectors/packet-gtpv2.c in the GTPv2 dissector in Wireshark 1.8.x before 1.8.7 calls incorrect functions in certain contexts related to ciphers, which allows remote attackers to cause a denial of service (application crash) via a malformed packet."
50,CVE-2013-2488,20,,DoS,2013-03-07,2018-10-30,5,None,Remote,Low,Not required,None,None,Partial,"The DTLS dissector in Wireshark 1.6.x before 1.6.14 and 1.8.x before 1.8.6 does not validate the fragment offset before invoking the reassembly state machine, which allows remote attackers to cause a denial of service (application crash) via a large offset value that triggers write access to an invalid memory location."
51,CVE-2013-2487,189,,DoS,2013-03-07,2018-10-30,7.8,None,Remote,Low,Not required,None,None,Complete,"epan/dissectors/packet-reload.c in the REsource LOcation And Discovery (aka RELOAD) dissector in Wireshark 1.8.x before 1.8.6 uses incorrect integer data types, which allows remote attackers to cause a denial of service (infinite loop) via crafted integer values in a packet, related to the (1) dissect_icecandidates, (2) dissect_kinddata, (3) dissect_nodeid_list, (4) dissect_storeans, (5) dissect_storereq, (6) dissect_storeddataspecifier, (7) dissect_fetchreq, (8) dissect_findans, (9) dissect_diagnosticinfo, (10) dissect_diagnosticresponse, (11) dissect_reload_messagecontents, and (12) dissect_reload_message functions, a different vulnerability than CVE-2013-2486."
52,CVE-2013-2486,189,,DoS,2013-03-07,2018-10-30,6.1,None,Local Network,Low,Not required,None,None,Complete,"The dissect_diagnosticrequest function in epan/dissectors/packet-reload.c in the REsource LOcation And Discovery (aka RELOAD) dissector in Wireshark 1.8.x before 1.8.6 uses an incorrect integer data type, which allows remote attackers to cause a denial of service (infinite loop) via crafted integer values in a packet."
53,CVE-2013-2485,,,DoS,2013-03-07,2018-10-30,6.1,None,Local Network,Low,Not required,None,None,Complete,The FCSP dissector in Wireshark 1.6.x before 1.6.14 and 1.8.x before 1.8.6 allows remote attackers to cause a denial of service (infinite loop) via a malformed packet.
54,CVE-2013-2484,,,DoS,2013-03-07,2018-10-30,3.3,None,Local Network,Low,Not required,None,None,Partial,The CIMD dissector in Wireshark 1.6.x before 1.6.14 and 1.8.x before 1.8.6 allows remote attackers to cause a denial of service (application crash) via a malformed packet.
55,CVE-2013-2483,189,,DoS,2013-03-07,2018-10-30,3.3,None,Local Network,Low,Not required,None,None,Partial,The acn_add_dmp_data function in epan/dissectors/packet-acn.c in the ACN dissector in Wireshark 1.6.x before 1.6.14 and 1.8.x before 1.8.6 allows remote attackers to cause a denial of service (divide-by-zero error and application crash) via an invalid count value in ACN_DMP_ADT_D_RE DMP data.
56,CVE-2013-2482,,,DoS,2013-03-07,2018-10-30,6.1,None,Local Network,Low,Not required,None,None,Complete,The AMPQ dissector in Wireshark 1.6.x before 1.6.14 and 1.8.x before 1.8.6 allows remote attackers to cause a denial of service (infinite loop) via a malformed packet.
57,CVE-2013-2481,189,,DoS,2013-03-07,2018-10-30,2.9,None,Local Network,Medium,Not required,None,None,Partial,"Integer signedness error in the dissect_mount_dirpath_call function in epan/dissectors/packet-mount.c in the Mount dissector in Wireshark 1.6.x before 1.6.14 and 1.8.x before 1.8.6, when nfs_file_name_snooping is enabled, allows remote attackers to cause a denial of service (application crash) via a negative length value."
58,CVE-2013-2480,,,DoS,2013-03-07,2018-10-30,3.3,None,Local Network,Low,Not required,None,None,Partial,The RTPS and RTPS2 dissectors in Wireshark 1.6.x before 1.6.14 and 1.8.x before 1.8.6 allow remote attackers to cause a denial of service (application crash) via a malformed packet.
59,CVE-2013-2479,,,DoS,2013-03-07,2018-10-30,3.3,None,Local Network,Low,Not required,None,None,Partial,The dissect_mpls_echo_tlv_dd_map function in epan/dissectors/packet-mpls-echo.c in the MPLS Echo dissector in Wireshark 1.8.x before 1.8.6 allows remote attackers to cause a denial of service (infinite loop) via invalid Sub-tlv data.
60,CVE-2013-2478,189,,DoS Overflow,2013-03-07,2018-10-30,3.3,None,Local Network,Low,Not required,None,None,Partial,"The dissect_server_info function in epan/dissectors/packet-ms-mms.c in the MS-MMS dissector in Wireshark 1.6.x before 1.6.14 and 1.8.x before 1.8.6 does not properly manage string lengths, which allows remote attackers to cause a denial of service (application crash) via a malformed packet that (1) triggers an integer overflow or (2) has embedded '\0' characters in a string."
61,CVE-2013-2477,119,,DoS Overflow,2013-03-07,2018-10-30,3.3,None,Local Network,Low,Not required,None,None,Partial,"The CSN.1 dissector in Wireshark 1.8.x before 1.8.6 does not properly manage function pointers, which allows remote attackers to cause a denial of service (application crash) via a malformed packet."
62,CVE-2013-2476,399,,DoS,2013-03-07,2018-10-30,6.1,None,Local Network,Low,Not required,None,None,Complete,The dissect_hartip function in epan/dissectors/packet-hartip.c in the HART/IP dissector in Wireshark 1.8.x before 1.8.6 allows remote attackers to cause a denial of service (infinite loop) via a packet with a header that is too short.
63,CVE-2013-2475,,,DoS,2013-03-07,2018-10-30,3.3,None,Local Network,Low,Not required,None,None,Partial,The TCP dissector in Wireshark 1.8.x before 1.8.6 allows remote attackers to cause a denial of service (application crash) via a malformed packet.
64,CVE-2013-1590,119,,DoS Overflow,2013-02-02,2017-09-18,2.9,None,Local Network,Medium,Not required,None,None,Partial,Buffer overflow in the NTLMSSP dissector in Wireshark 1.6.x before 1.6.13 and 1.8.x before 1.8.5 allows remote attackers to cause a denial of service (application crash) via a malformed packet.
65,CVE-2013-1589,399,,DoS,2013-02-02,2017-09-18,2.9,None,Local Network,Medium,Not required,None,None,Partial,Double free vulnerability in epan/proto.c in the dissection engine in Wireshark 1.6.x before 1.6.13 and 1.8.x before 1.8.5 allows remote attackers to cause a denial of service (application crash) via a malformed packet.
66,CVE-2013-1588,119,,DoS Overflow,2013-02-02,2017-09-18,2.9,None,Local Network,Medium,Not required,None,None,Partial,Multiple buffer overflows in the dissect_pft_fec_detailed function in the DCP-ETSI dissector in epan/dissectors/packet-dcp-etsi.c in Wireshark 1.6.x before 1.6.13 and 1.8.x before 1.8.5 allow remote attackers to cause a denial of service (application crash) via a malformed packet.
67,CVE-2013-1587,,,DoS,2013-02-02,2017-09-18,2.9,None,Local Network,Medium,Not required,None,None,Partial,"The dissect_rohc_ir_packet function in epan/dissectors/packet-rohc.c in the ROHC dissector in Wireshark 1.8.x before 1.8.5 does not properly handle unknown profiles, which allows remote attackers to cause a denial of service (application crash) via a malformed packet."
68,CVE-2013-1586,,,DoS,2013-02-02,2017-09-18,2.9,None,Local Network,Medium,Not required,None,None,Partial,"The fragment_set_tot_len function in epan/reassemble.c in Wireshark 1.6.x before 1.6.13 and 1.8.x before 1.8.5 does not properly determine the length of a reassembled packet for the DTLS dissector, which allows remote attackers to cause a denial of service (application crash) via a malformed packet."
69,CVE-2013-1585,20,,DoS,2013-02-02,2017-09-18,2.9,None,Local Network,Medium,Not required,None,None,Partial,"epan/tvbuff.c in Wireshark 1.6.x before 1.6.13 and 1.8.x before 1.8.5 does not properly validate certain length values for the MS-MMC dissector, which allows remote attackers to cause a denial of service (application crash) via a malformed packet."
70,CVE-2013-1584,20,,DoS,2013-02-02,2017-09-18,2.9,None,Local Network,Medium,Not required,None,None,Partial,"The dissect_version_5_and_6_primary_header function in epan/dissectors/packet-dtn.c in the DTN dissector in Wireshark 1.6.x before 1.6.13 and 1.8.x before 1.8.5 accesses an inappropriate pointer, which allows remote attackers to cause a denial of service (application crash) via a malformed packet."
71,CVE-2013-1583,20,,DoS,2013-02-02,2017-09-18,2.9,None,Local Network,Medium,Not required,None,None,Partial,"The dissect_version_4_primary_header function in epan/dissectors/packet-dtn.c in the DTN dissector in Wireshark 1.6.x before 1.6.13 and 1.8.x before 1.8.5 accesses an inappropriate pointer, which allows remote attackers to cause a denial of service (application crash) via a malformed packet."
72,CVE-2013-1582,189,,DoS,2013-02-02,2017-09-18,2.9,None,Local Network,Medium,Not required,None,None,Partial,"The dissect_clnp function in epan/dissectors/packet-clnp.c in the CLNP dissector in Wireshark 1.6.x before 1.6.13 and 1.8.x before 1.8.5 does not properly manage an offset variable, which allows remote attackers to cause a denial of service (infinite loop or application crash) via a malformed packet."
73,CVE-2013-1581,20,,DoS,2013-02-02,2017-09-18,2.9,None,Local Network,Medium,Not required,None,None,Partial,"The dissect_pft_fec_detailed function in epan/dissectors/packet-dcp-etsi.c in the DCP-ETSI dissector in Wireshark 1.6.x before 1.6.13 and 1.8.x before 1.8.5 does not properly handle fragment gaps, which allows remote attackers to cause a denial of service (loop) via a malformed packet."
74,CVE-2013-1580,20,,DoS,2013-02-02,2017-09-18,2.9,None,Local Network,Medium,Not required,None,None,Partial,"The dissect_cmstatus_tlv function in plugins/docsis/packet-cmstatus.c in the DOCSIS CM-STATUS dissector in Wireshark 1.6.x before 1.6.13 and 1.8.x before 1.8.5 uses an incorrect data type for a position variable, which allows remote attackers to cause a denial of service (infinite loop) via a malformed packet."
75,CVE-2013-1579,399,,DoS,2013-02-02,2017-09-18,2.9,None,Local Network,Medium,Not required,None,None,Partial,"The rtps_util_add_bitmap function in epan/dissectors/packet-rtps.c in the RTPS dissector in Wireshark 1.6.x before 1.6.13 and 1.8.x before 1.8.5 does not properly implement certain nested loops for processing bitmap data, which allows remote attackers to cause a denial of service (infinite loop) via a malformed packet."
76,CVE-2013-1578,20,,DoS,2013-02-02,2017-09-18,2.9,None,Local Network,Medium,Not required,None,None,Partial,"The dissect_pw_eth_heuristic function in epan/dissectors/packet-pw-eth.c in Wireshark 1.6.x before 1.6.13 and 1.8.x before 1.8.5 does not properly handle apparent Ethernet address values at the beginning of MPLS data, which allows remote attackers to cause a denial of service (loop) via a malformed packet."
77,CVE-2013-1577,20,,DoS,2013-02-02,2017-09-18,2.9,None,Local Network,Medium,Not required,None,None,Partial,"The dissect_sip_p_charging_func_addresses function in epan/dissectors/packet-sip.c in the SIP dissector in Wireshark 1.6.x before 1.6.13 and 1.8.x before 1.8.5 does not properly handle offset data associated with a quoted string, which allows remote attackers to cause a denial of service (infinite loop) via a malformed packet."
78,CVE-2013-1576,310,,DoS,2013-02-02,2017-09-18,2.9,None,Local Network,Medium,Not required,None,None,Partial,"The dissect_sdp_media_attribute function in epan/dissectors/packet-sdp.c in the SDP dissector in Wireshark 1.6.x before 1.6.13 and 1.8.x before 1.8.5 does not properly process crypto-suite parameters, which allows remote attackers to cause a denial of service (infinite loop) via a malformed packet."
79,CVE-2013-1575,20,,DoS,2013-02-02,2017-09-18,2.9,None,Local Network,Medium,Not required,None,None,Partial,"The dissect_r3_cmd_alarmconfigure function in epan/dissectors/packet-assa_r3.c in the R3 dissector in Wireshark 1.6.x before 1.6.13 and 1.8.x before 1.8.5 does not properly handle a certain alarm length, which allows remote attackers to cause a denial of service (infinite loop) via a malformed packet."
80,CVE-2013-1574,20,,DoS,2013-02-02,2017-09-18,2.9,None,Local Network,Medium,Not required,None,None,Partial,"The dissect_bthci_eir_ad_data function in epan/dissectors/packet-bthci_cmd.c in the Bluetooth HCI dissector in Wireshark 1.6.x before 1.6.13 and 1.8.x before 1.8.5 uses an incorrect data type for a counter variable, which allows remote attackers to cause a denial of service (infinite loop) via a malformed packet."
81,CVE-2013-1573,20,,DoS,2013-02-02,2017-09-18,2.9,None,Local Network,Medium,Not required,None,None,Partial,"The csnStreamDissector function in epan/dissectors/packet-csn1.c in the CSN.1 dissector in Wireshark 1.6.x before 1.6.13 and 1.8.x before 1.8.5 does not properly handle a large number of padding bits, which allows remote attackers to cause a denial of service (infinite loop) via a malformed packet."
82,CVE-2013-1572,20,,DoS,2013-02-02,2017-09-18,2.9,None,Local Network,Medium,Not required,None,None,Partial,"The dissect_oampdu_event_notification function in epan/dissectors/packet-slowprotocols.c in the IEEE 802.3 Slow Protocols dissector in Wireshark 1.6.x before 1.6.13 and 1.8.x before 1.8.5 does not properly handle certain short lengths, which allows remote attackers to cause a denial of service (infinite loop) via a malformed packet."
1,CVE-2014-8714,399,,DoS,2014-11-22,2018-01-04,5,None,Remote,Low,Not required,None,None,Partial,The dissect_write_structured_field function in epan/dissectors/packet-tn5250.c in the TN5250 dissector in Wireshark 1.10.x before 1.10.11 and 1.12.x before 1.12.2 allows remote attackers to cause a denial of service (infinite loop) via a crafted packet.
2,CVE-2014-8713,119,,DoS Overflow,2014-11-22,2018-01-04,5,None,Remote,Low,Not required,None,None,Partial,Stack-based buffer overflow in the build_expert_data function in epan/dissectors/packet-ncp2222.inc in the NCP dissector in Wireshark 1.10.x before 1.10.11 and 1.12.x before 1.12.2 allows remote attackers to cause a denial of service (application crash) via a crafted packet.
